Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4332,CA-2014-104331,2014-08-10,2014-08-13,Second Class,CG-1366,Customer 1366,Consumer,United States,New York,Florida,66006,East,FU-71535,Furniture,Bookcases,Bookcases Model 195,1525.78,3,0.2,-197.35
4333,CA-2015-104332,2015-11-12,2015-11-15,First Class,CG-1367,Customer 1367,Corporate,United States,New York,Washington,24306,Central,OF-93753,Office Supplies,Envelopes,Envelopes Model 702,101.62,3,0.15,12.57
4334,CA-2014-104333,2014-11-24,2014-11-27,Second Class,CG-1368,Customer 1368,Consumer,United States,Chicago,Texas,64933,East,TE-15613,Technology,Accessories,Accessories Model 196,879.97,2,0.4,87.26
4335,CA-2014-104334,2014-01-20,2014-01-24,Second Class,CG-1369,Customer 1369,Consumer,United States,Seattle,Texas,68314,South,TE-75039,Technology,Accessories,Accessories Model 695,1657.06,4,0.4,122.8
4336,CA-2014-104335,2014-07-07,2014-07-09,First Class,CG-1370,Customer 1370,Home Office,United States,Houston,Florida,62110,East,OF-85729,Office Supplies,Binders,Binders Model 813,63.8,3,0.4,2.96
4337,CA-2016-104336,2016-05-09,2016-05-10,Same Day,CG-1371,Customer 1371,Corporate,United States,Seattle,New York,21249,Central,OF-84927,Office Supplies,Storage,Storage Model 868,132.18,3,0.4,-7.72
4338,CA-2017-104337,2017-05-12,2017-05-14,Same Day,CG-1372,Customer 1372,Corporate,United States,Los Angeles,Florida,55677,Central,TE-20087,Technology,Phones,Phones Model 208,1600.29,5,0.15,123.09
4339,CA-2014-104338,2014-05-14,2014-05-15,Same Day,CG-1373,Customer 1373,Home Office,United States,Los Angeles,New York,14008,South,OF-44163,Office Supplies,Labels,Labels Model 484,83.49,3,0.5,3.27
4340,CA-2014-104339,2014-09-18,2014-09-20,First Class,CG-1374,Customer 1374,Consumer,United States,Seattle,Washington,85665,East,FU-41821,Furniture,Furnishings,Furnishings Model 962,589.0,2,0.2,50.73
4341,CA-2014-104340,2014-10-16,2014-10-18,First Class,CG-1375,Customer 1375,Corporate,United States,Chicago,Texas,31511,East,TE-50961,Technology,Phones,Phones Model 245,1434.92,5,0.1,253.54
4342,CA-2017-104341,2017-11-10,2017-11-12,First Class,CG-1376,Customer 1376,Home Office,United States,Los Angeles,Florida,61292,South,FU-29122,Furniture,Tables,Tables Model 316,268.81,1,0.4,-63.44
4343,CA-2017-104342,2017-12-16,2017-12-20,Second Class,CG-1377,Customer 1377,Home Office,United States,Chicago,California,23976,South,OF-25679,Office Supplies,Appliances,Appliances Model 703,199.47,4,0.5,-11.9
4344,CA-2014-104343,2014-02-17,2014-02-19,Same Day,CG-1378,Customer 1378,Corporate,United States,Los Angeles,Texas,49542,Central,TE-15316,Technology,Copiers,Copiers Model 454,1648.94,4,0.1,420.36
4345,CA-2015-104344,2015-09-10,2015-09-12,Same Day,CG-1379,Customer 1379,Home Office,United States,Houston,New York,24233,East,TE-25262,Technology,Phones,Phones Model 631,314.06,1,0.15,51.67
4346,CA-2017-104345,2017-02-02,2017-02-03,Same Day,CG-1380,Customer 1380,Consumer,United States,Los Angeles,Washington,91542,South,FU-84397,Furniture,Bookcases,Bookcases Model 610,997.78,2,0.5,-250.74
4347,CA-2016-104346,2016-03-15,2016-03-19,Second Class,CG-1381,Customer 1381,Corporate,United States,Houston,Florida,44742,Central,TE-28865,Technology,Phones,Phones Model 515,1314.57,5,0.4,-11.08
4348,CA-2014-104347,2014-05-27,2014-06-02,Standard Class,CG-1382,Customer 1382,Corporate,United States,Chicago,Florida,37026,South,TE-91117,Technology,Machines,Machines Model 444,1818.13,4,0.0,186.59
4349,CA-2016-104348,2016-06-01,2016-06-07,Standard Class,CG-1383,Customer 1383,Consumer,United States,Houston,New York,81922,South,OF-83815,Office Supplies,Storage,Storage Model 579,131.6,3,0.5,-4.79
4350,CA-2015-104349,2015-10-25,2015-10-29,Second Class,CG-1384,Customer 1384,Home Office,United States,Los Angeles,Texas,50520,West,OF-53892,Office Supplies,Envelopes,Envelopes Model 606,173.8,5,0.1,37.34
4351,CA-2016-104350,2016-11-26,2016-11-29,First Class,CG-1385,Customer 1385,Corporate,United States,Chicago,Washington,99256,East,FU-64072,Furniture,Bookcases,Bookcases Model 152,2682.79,7,0.4,-589.85
4352,CA-2016-104351,2016-04-17,2016-04-21,Second Class,CG-1386,Customer 1386,Consumer,United States,Los Angeles,Florida,29333,East,OF-93585,Office Supplies,Appliances,Appliances Model 105,181.4,4,0.0,25.14
4353,CA-2015-104352,2015-03-19,2015-03-21,Same Day,CG-1387,Customer 1387,Corporate,United States,Los Angeles,New York,41935,Central,FU-51102,Furniture,Tables,Tables Model 253,779.31,4,0.2,-174.52
4354,CA-2015-104353,2015-10-22,2015-10-27,Standard Class,CG-1388,Customer 1388,Consumer,United States,Seattle,New York,59938,East,TE-81841,Technology,Machines,Machines Model 565,2494.38,5,0.1,168.56
4355,CA-2017-104354,2017-08-10,2017-08-11,Same Day,CG-1389,Customer 1389,Corporate,United States,Houston,California,33849,East,TE-93683,Technology,Machines,Machines Model 678,463.93,2,0.5,-32.87
4356,CA-2017-104355,2017-10-27,2017-11-02,Standard Class,CG-1390,Customer 1390,Home Office,United States,Chicago,California,74132,Central,TE-24155,Technology,Copiers,Copiers Model 513,1134.68,4,0.0,322.87
4357,CA-2017-104356,2017-09-07,2017-09-10,First Class,CG-1391,Customer 1391,Home Office,United States,Houston,Texas,77741,West,OF-46207,Office Supplies,Paper,Paper Model 458,382.6,6,0.5,39.25
4358,CA-2014-104357,2014-06-17,2014-06-20,Second Class,CG-1392,Customer 1392,Corporate,United States,Houston,Florida,76065,Central,FU-45006,Furniture,Chairs,Chairs Model 284,2696.85,7,0.2,-83.68
4359,CA-2014-104358,2014-02-18,2014-02-22,Second Class,CG-1393,Customer 1393,Consumer,United States,Los Angeles,California,13110,East,FU-89428,Furniture,Chairs,Chairs Model 362,2091.46,4,0.5,-134.3
4360,CA-2017-104359,2017-03-01,2017-03-05,Second Class,CG-1394,Customer 1394,Home Office,United States,New York,Washington,33339,East,OF-87375,Office Supplies,Paper,Paper Model 648,151.43,4,0.1,37.9
4361,CA-2016-104360,2016-03-07,2016-03-10,Second Class,CG-1395,Customer 1395,Corporate,United States,Seattle,Washington,72211,Central,OF-79200,Office Supplies,Paper,Paper Model 439,169.43,7,0.2,21.79
4362,CA-2017-104361,2017-07-15,2017-07-19,Second Class,CG-1396,Customer 1396,Home Office,United States,New York,New York,58846,East,OF-23880,Office Supplies,Labels,Labels Model 641,64.14,2,0.1,12.53
4363,CA-2016-104362,2016-08-26,2016-09-01,Standard Class,CG-1397,Customer 1397,Consumer,United States,New York,California,50226,Central,FU-74469,Furniture,Chairs,Chairs Model 248,570.84,3,0.0,21.48
4364,CA-2014-104363,2014-06-16,2014-06-20,Second Class,CG-1398,Customer 1398,Consumer,United States,Chicago,Washington,30563,South,OF-59633,Office Supplies,Labels,Labels Model 442,40.53,1,0.2,4.52
4365,CA-2014-104364,2014-01-20,2014-01-23,First Class,CG-1399,Customer 1399,Corporate,United States,Houston,Texas,16097,South,OF-86408,Office Supplies,Envelopes,Envelopes Model 335,459.35,7,0.3,61.25
4366,CA-2015-104365,2015-05-26,2015-05-31,Standard Class,CG-1400,Customer 1400,Corporate,United States,Seattle,California,70394,Central,FU-67439,Furniture,Tables,Tables Model 670,287.78,1,0.3,-81.54
4367,CA-2014-104366,2014-11-17,2014-11-20,Second Class,CG-1401,Customer 1401,Consumer,United States,Houston,New York,14606,South,OF-95445,Office Supplies,Storage,Storage Model 650,399.74,7,0.4,5.95
4368,CA-2015-104367,2015-07-20,2015-07-21,Same Day,CG-1402,Customer 1402,Consumer,United States,Los Angeles,New York,64373,Central,OF-46499,Office Supplies,Appliances,Appliances Model 855,21.68,1,0.5,-2.48
4369,CA-2014-104368,2014-11-01,2014-11-07,Standard Class,CG-1403,Customer 1403,Corporate,United States,Houston,Florida,92370,South,FU-35393,Furniture,Tables,Tables Model 347,1756.33,7,0.5,-461.37
4370,CA-2014-104369,2014-04-23,2014-04-27,Second Class,CG-1404,Customer 1404,Consumer,United States,Houston,California,74349,Central,OF-55156,Office Supplies,Envelopes,Envelopes Model 865,223.4,4,0.1,33.64
4371,CA-2015-104370,2015-09-19,2015-09-21,Same Day,CG-1405,Customer 1405,Consumer,United States,Houston,Florida,29056,East,OF-37922,Office Supplies,Art,Art Model 703,340.01,6,0.0,72.88
4372,CA-2016-104371,2016-06-27,2016-06-29,Same Day,CG-1406,Customer 1406,Consumer,United States,Houston,Florida,66860,West,FU-96624,Furniture,Tables,Tables Model 148,1542.4,3,0.2,-266.39
4373,CA-2017-104372,2017-01-26,2017-01-27,Same Day,CG-1407,Customer 1407,Corporate,United States,Los Angeles,Washington,28426,South,OF-91170,Office Supplies,Binders,Binders Model 937,70.39,1,0.2,8.66
4374,CA-2014-104373,2014-02-13,2014-02-19,Standard Class,CG-1408,Customer 1408,Corporate,United States,New York,Washington,30679,South,OF-90588,Office Supplies,Binders,Binders Model 183,172.16,6,0.15,20.58
4375,CA-2015-104374,2015-01-21,2015-01-23,Same Day,CG-1409,Customer 1409,Home Office,United States,Houston,California,50928,Central,FU-78628,Furniture,Chairs,Chairs Model 349,1214.07,6,0.1,-15.3
4376,CA-2014-104375,2014-11-04,2014-11-05,Same Day,CG-1410,Customer 1410,Corporate,United States,Los Angeles,Texas,98531,West,TE-49745,Technology,Accessories,Accessories Model 275,2197.53,7,0.0,526.58
4377,CA-2014-104376,2014-04-01,2014-04-03,First Class,CG-1411,Customer 1411,Corporate,United States,Los Angeles,Florida,56680,South,TE-25980,Technology,Accessories,Accessories Model 469,1262.29,5,0.3,169.64
4378,CA-2016-104377,2016-01-06,2016-01-08,Same Day,CG-1412,Customer 1412,Corporate,United States,New York,Texas,72363,West,FU-87808,Furniture,Bookcases,Bookcases Model 284,1375.07,5,0.0,-58.51
4379,CA-2017-104378,2017-01-11,2017-01-16,Standard Class,CG-1413,Customer 1413,Home Office,United States,Seattle,New York,66874,Central,FU-68949,Furniture,Furnishings,Furnishings Model 355,1246.43,3,0.4,-102.56
4380,CA-2014-104379,2014-04-24,2014-04-30,Standard Class,CG-1414,Customer 1414,Home Office,United States,Chicago,Texas,49233,Central,TE-54560,Technology,Machines,Machines Model 735,488.85,1,0.0,17.25
4381,CA-2015-104380,2015-01-10,2015-01-11,Same Day,CG-1415,Customer 1415,Home Office,United States,Seattle,Florida,50003,West,TE-70268,Technology,Copiers,Copiers Model 537,736.62,4,0.1,270.28
4382,CA-2014-104381,2014-11-09,2014-11-14,Standard Class,CG-1416,Customer 1416,Consumer,United States,New York,Texas,45516,East,TE-80025,Technology,Phones,Phones Model 979,383.16,2,0.5,22.02
4383,CA-2016-104382,2016-08-22,2016-08-25,First Class,CG-1417,Customer 1417,Consumer,United States,Seattle,Washington,26226,Central,FU-21005,Furniture,Furnishings,Furnishings Model 615,1919.1,5,0.4,-160.35
4384,CA-2015-104383,2015-05-25,2015-05-26,Same Day,CG-1418,Customer 1418,Home Office,United States,New York,New York,31331,South,FU-85567,Furniture,Tables,Tables Model 173,3223.62,6,0.15,-509.75
4385,CA-2016-104384,2016-10-04,2016-10-10,Standard Class,CG-1419,Customer 1419,Corporate,United States,Seattle,California,52966,East,FU-59325,Furniture,Bookcases,Bookcases Model 942,2065.75,7,0.5,-583.94
4386,CA-2014-104385,2014-08-26,2014-08-29,First Class,CG-1420,Customer 1420,Home Office,United States,Los Angeles,New York,90997,East,OF-10725,Office Supplies,Paper,Paper Model 230,68.88,1,0.0,16.54
4387,CA-2015-104386,2015-08-11,2015-08-12,Same Day,CG-1421,Customer 1421,Corporate,United States,New York,New York,29411,South,TE-69032,Technology,Copiers,Copiers Model 297,277.78,1,0.5,49.51
4388,CA-2016-104387,2016-08-15,2016-08-18,Second Class,CG-1422,Customer 1422,Corporate,United States,Houston,Texas,30003,West,TE-87022,Technology,Accessories,Accessories Model 335,467.29,1,0.15,99.22
4389,CA-2016-104388,2016-10-08,2016-10-11,Second Class,CG-1423,Customer 1423,Consumer,United States,Seattle,Texas,39995,South,TE-55461,Technology,Phones,Phones Model 810,1088.34,5,0.3,85.42
4390,CA-2015-104389,2015-02-17,2015-02-19,Same Day,CG-1424,Customer 1424,Home Office,United States,Chicago,California,65531,South,OF-27530,Office Supplies,Labels,Labels Model 667,402.88,6,0.1,71.51
4391,CA-2015-104390,2015-08-17,2015-08-22,Standard Class,CG-1425,Customer 1425,Consumer,United States,Chicago,New York,74645,East,TE-91026,Technology,Copiers,Copiers Model 211,851.69,6,0.4,173.47
4392,CA-2015-104391,2015-04-11,2015-04-15,Second Class,CG-1426,Customer 1426,Consumer,United States,New York,Texas,79046,Central,OF-81843,Office Supplies,Binders,Binders Model 434,207.85,4,0.4,-2.55
4393,CA-2015-104392,2015-12-13,2015-12-16,First Class,CG-1427,Customer 1427,Corporate,United States,Los Angeles,Washington,28286,East,OF-97436,Office Supplies,Paper,Paper Model 588,129.72,2,0.15,28.32
4394,CA-2015-104393,2015-10-07,2015-10-12,Standard Class,CG-1428,Customer 1428,Corporate,United States,New York,California,44483,South,TE-36279,Technology,Accessories,Accessories Model 487,949.11,2,0.2,142.2
4395,CA-2017-104394,2017-08-06,2017-08-11,Standard Class,CG-1429,Customer 1429,Corporate,United States,Chicago,New York,31315,South,FU-88151,Furniture,Tables,Tables Model 527,1066.79,5,0.15,-163.84
4396,CA-2014-104395,2014-07-22,2014-07-25,Second Class,CG-1430,Customer 1430,Corporate,United States,New York,Washington,13873,West,TE-24891,Technology,Accessories,Accessories Model 680,926.91,5,0.4,129.98
4397,CA-2014-104396,2014-05-03,2014-05-04,Same Day,CG-1431,Customer 1431,Corporate,United States,Chicago,Florida,73102,West,OF-92057,Office Supplies,Paper,Paper Model 759,65.33,1,0.2,10.96
4398,CA-2016-104397,2016-12-07,2016-12-09,Same Day,CG-1432,Customer 1432,Home Office,United States,Chicago,California,68731,South,FU-91531,Furniture,Furnishings,Furnishings Model 805,457.12,1,0.1,40.18
4399,CA-2015-104398,2015-01-07,2015-01-11,Second Class,CG-1433,Customer 1433,Consumer,United States,Seattle,California,94585,South,OF-57839,Office Supplies,Appliances,Appliances Model 621,320.36,6,0.0,39.0
4400,CA-2016-104399,2016-09-26,2016-10-01,Standard Class,CG-1434,Customer 1434,Corporate,United States,Seattle,Florida,21075,Central,OF-55932,Office Supplies,Binders,Binders Model 279,336.79,5,0.1,26.88
4401,CA-2015-104400,2015-08-25,2015-08-28,First Class,CG-1435,Customer 1435,Consumer,United States,Seattle,New York,89987,Central,OF-29106,Office Supplies,Envelopes,Envelopes Model 499,218.85,4,0.3,11.25
4402,CA-2017-104401,2017-01-27,2017-01-28,Same Day,CG-1436,Customer 1436,Home Office,United States,Seattle,New York,54765,South,TE-40367,Technology,Copiers,Copiers Model 691,910.65,4,0.2,263.52
4403,CA-2017-104402,2017-03-27,2017-03-28,Same Day,CG-1437,Customer 1437,Consumer,United States,Chicago,California,43501,Central,TE-63606,Technology,Phones,Phones Model 799,195.84,1,0.4,-2.56
4404,CA-2016-104403,2016-06-27,2016-06-30,Second Class,CG-1438,Customer 1438,Consumer,United States,Seattle,Texas,31482,West,OF-37529,Office Supplies,Appliances,Appliances Model 832,239.93,5,0.5,-14.27
4405,CA-2014-104404,2014-04-20,2014-04-21,Same Day,CG-1439,Customer 1439,Corporate,United States,Chicago,Florida,67737,Central,OF-99633,Office Supplies,Appliances,Appliances Model 859,329.37,7,0.1,10.08
4406,CA-2017-104405,2017-08-22,2017-08-23,Same Day,CG-1440,Customer 1440,Home Office,United States,New York,Florida,97489,East,OF-81314,Office Supplies,Envelopes,Envelopes Model 829,149.54,4,0.5,11.96
4407,CA-2015-104406,2015-11-26,2015-11-29,Second Class,CG-1441,Customer 1441,Corporate,United States,Seattle,California,14048,South,TE-49055,Technology,Copiers,Copiers Model 346,196.84,1,0.2,59.56
4408,CA-2014-104407,2014-10-20,2014-10-26,Standard Class,CG-1442,Customer 1442,Consumer,United States,Houston,New York,45407,South,OF-33068,Office Supplies,Appliances,Appliances Model 234,287.64,5,0.1,23.12
4409,CA-2017-104408,2017-08-11,2017-08-16,Standard Class,CG-1443,Customer 1443,Home Office,United States,New York,New York,52696,East,OF-69330,Office Supplies,Art,Art Model 399,180.77,4,0.1,37.39
4410,CA-2016-104409,2016-11-18,2016-11-20,First Class,CG-1444,Customer 1444,Corporate,United States,New York,Washington,40636,South,OF-46453,Office Supplies,Labels,Labels Model 144,92.35,2,0.4,7.15
4411,CA-2015-104410,2015-04-20,2015-04-23,First Class,CG-1445,Customer 1445,Corporate,United States,Houston,Washington,82444,West,OF-20155,Office Supplies,Paper,Paper Model 392,122.86,2,0.5,14.72
4412,CA-2014-104411,2014-07-25,2014-07-28,First Class,CG-1446,Customer 1446,Home Office,United States,Chicago,Florida,73286,Central,OF-83272,Office Supplies,Appliances,Appliances Model 103,48.17,1,0.4,-1.86
4413,CA-2014-104412,2014-06-25,2014-07-01,Standard Class,CG-1447,Customer 1447,Consumer,United States,Seattle,New York,84257,East,OF-89078,Office Supplies,Envelopes,Envelopes Model 909,109.76,3,0.0,24.57
4414,CA-2014-104413,2014-05-20,2014-05-26,Standard Class,CG-1448,Customer 1448,Corporate,United States,Los Angeles,Texas,29616,South,OF-89554,Office Supplies,Appliances,Appliances Model 196,25.21,1,0.4,0.33
4415,CA-2015-104414,2015-07-10,2015-07-13,First Class,CG-1449,Customer 1449,Home Office,United States,Chicago,California,67241,East,FU-22199,Furniture,Tables,Tables Model 938,1053.32,3,0.3,-204.19
4416,CA-2017-104415,2017-03-08,2017-03-11,First Class,CG-1450,Customer 1450,Corporate,United States,Chicago,Texas,31390,East,OF-98827,Office Supplies,Appliances,Appliances Model 351,105.77,5,0.4,1.07
4417,CA-2017-104416,2017-05-09,2017-05-12,First Class,CG-1451,Customer 1451,Home Office,United States,Seattle,California,93162,West,OF-21058,Office Supplies,Paper,Paper Model 568,280.64,5,0.0,85.87
4418,CA-2014-104417,2014-09-14,2014-09-16,First Class,CG-1452,Customer 1452,Home Office,United States,Los Angeles,Florida,44702,South,FU-13160,Furniture,Furnishings,Furnishings Model 790,1013.64,2,0.15,74.28
4419,CA-2016-104418,2016-07-20,2016-07-22,Same Day,CG-1453,Customer 1453,Home Office,United States,Seattle,Texas,52106,Central,TE-96772,Technology,Copiers,Copiers Model 620,318.77,1,0.15,79.8
4420,CA-2017-104419,2017-12-19,2017-12-22,First Class,CG-1454,Customer 1454,Consumer,United States,Los Angeles,Washington,60741,Central,TE-62095,Technology,Accessories,Accessories Model 230,733.81,5,0.3,62.5
4421,CA-2016-104420,2016-04-01,2016-04-03,Same Day,CG-1455,Customer 1455,Home Office,United States,New York,Texas,34508,Central,FU-67484,Furniture,Chairs,Chairs Model 400,940.07,2,0.15,-1.0
4422,CA-2014-104421,2014-01-13,2014-01-16,First Class,CG-1456,Customer 1456,Consumer,United States,New York,Florida,51614,East,FU-27232,Furniture,Tables,Tables Model 791,1229.82,5,0.4,-287.32
4423,CA-2014-104422,2014-10-08,2014-10-09,Same Day,CG-1457,Customer 1457,Home Office,United States,Los Angeles,Florida,71020,Central,FU-19044,Furniture,Tables,Tables Model 269,788.79,4,0.5,-249.03
4424,CA-2016-104423,2016-08-21,2016-08-24,Second Class,CG-1458,Customer 1458,Corporate,United States,Los Angeles,California,21270,Central,TE-47738,Technology,Phones,Phones Model 979,228.86,1,0.0,30.47
4425,CA-2015-104424,2015-03-04,2015-03-08,Second Class,CG-1459,Customer 1459,Corporate,United States,Los Angeles,Texas,25982,South,FU-21210,Furniture,Tables,Tables Model 443,2286.13,4,0.15,-357.27
